title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images,type_of_meal
Cinnamon Bourbon Fizz,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey', 'cinnamon sticks', 'fresh rosemary', 'bourbon', 'aperol', 'lemon juice', 'orange or rosemary bitters', 'cinnamon syrup (recipe below)', 'sparkling water, for topping', 'honey', 'cinnamon sticks', 'fresh rosemary', 'bourbon', 'aperol', 'lemon juice', 'orange or rosemary bitters', 'cinnamon syrup', 'sparkling water, for topping']","{'honey': '1/2', 'cinnamon sticks': '2', 'fresh rosemary': '1', 'bourbon': '1 1/2', 'aperol': '1', 'lemon juice': '1/2', 'orange or rosemary bitters': '3-5', 'cinnamon syrup (recipe below)': '1 -2', 'sparkling water, for topping': '3-4', 'cinnamon syrup': 'seasoning'}","['1. To make the cinnamon syrup. In a medium pot, bring 1/2 cup water, the honey, cinnamon, and rosemary to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Let cool, then strain the syrup into a glass jar. This syrup makes enough for about 6 drinks.', '2. In a cocktail shaker, combine 1-2 tablespoons cinnamon syrup, the bourbon, aperol, lemon juice, and bitters. Add ice and shake. Strain into a glass. Top off with sparkling water. Garnish with sugared rosemary.']",1119 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/Cinnamon-Bourbon-Fizz-1.jpg,drink
Chai Espresso Martini,{'minutes': '5'},{'minutes': '15'},{'minutes': '20'},"['honey', 'chai tea', 'vanilla extract', 'vanilla sugar, for rim', 'vodka', 'Kahlúa', 'espresso', 'canned coconut milk', 'grated nutmeg and star anise, for serving']","{'honey': '1/2', 'chai tea': '4', 'vanilla extract': '1', 'vanilla sugar, for rim': 'seasoning', 'vodka': '1 1/2', 'Kahlúa': '1 1/2', 'espresso': '1', 'canned coconut milk': '1', 'grated nutmeg and star anise, for serving': 'seasoning'}","['1. To make the chai honey syrup. In a medium pot, bring 1/2 cup water to a boil. Remove from the heat, add the chai tea bags, cover and steep 10 minutes. Remove the tea bags and add the honey. Bring to a boil over high heat. Boil 3-5 minutes, then remove from the heat. Stir in the vanilla. Let cool. This syrup makes enough for about 6 drinks.', '2. If desired, rim your glass with vanilla sugar.', '3. In a cocktail shaker, combine 1-2 tablespoons chai syrup, vodka, Kahlua, espresso, and coconut milk. Add ice and shake vigorously for 1 minute. Strain into the prepared glass. Garnish with grated nutmeg and star anise, if desired.']",1157 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/Chai-Espresso-Martini-1.jpg,drink
Spicy Pomegranate Ginger Paloma,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['honey', 'fresh ginger, sliced', 'cayenne pepper', 'mint', 'pomegranate juice', 'grapefruit juice', 'juice from 1/2 a lime', 'Spicy Ginger Syrup', 'tequila', 'ginger beer, for topping', 'coarse sugar', 'granulated sugar', 'cayenne', 'honey', 'piece ginger, sliced', 'cayenne pepper', 'mint leaves', 'pomegranate juice', 'grapefruit juice', 'lime juice', 'Spicy Ginger Syrup, or to taste (recipe above)', 'tequila', 'ginger beer, for topping']","{'honey': '1/2', 'fresh ginger, sliced': '1', 'cayenne pepper': '1/2', 'mint': '8', 'pomegranate juice': '2', 'grapefruit juice': '2', 'juice from 1/2 a lime': 'seasoning', 'Spicy Ginger Syrup': '2-4', 'tequila': '1 1/2-2', 'ginger beer, for topping': '2-3', 'coarse sugar': '1', 'granulated sugar': '1', 'cayenne': 'seasoning', 'piece ginger, sliced': '1', 'mint leaves': '8', 'lime juice': '1/2', 'Spicy Ginger Syrup, or to taste (recipe above)': '1/2'}","['1. To make the spicy ginger syrup, bring 1/2 cup water, the honey, ginger, and cayenne to a boil over high heat. Once boiling simmer, 1-2 minutes and then remove from the heat. Add the mint, cover, and let sit 10 minutes. Strain out the ginger and mint. Store in a glass jar in the fridge for up to 2 weeks.', '2. On a small plate, mix the coarse sugar, sugar, and a pinch of cayenne. Run a lime wedge around the rim of your glass and dip into the sugar mix.', '3. Fill your glass with ice. Add the pomegranate juice, grapefruit juice, lime juice, spicy ginger syrup, and tequila. Stir to combine and then top with ginger beer. Enjoy!']",1205 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/Spicy-Pomegranate-Ginger-Paloma-1.jpg,drink
Pumpkin Head Punch,{'minutes': '15'},{'minutes': '5'},{'minutes': '20'},"['honey', 'cinnamon stick', 'fresh ginger, sliced', 'pumpkin butter or pumpkin purée', 'vanilla extract', 'vodka', 'orange juice', 'lemon juice', 'bitters', 'ginger beer (or sparkling waters), for topping', 'apple slices, orange slices, and pomegranate arils, for the punch bowl']","{'honey': '1/3', 'cinnamon stick': '1', 'fresh ginger, sliced': '1', 'pumpkin butter or pumpkin purée': '1/2', 'vanilla extract': '1', 'vodka': '2', 'orange juice': '3/4', 'lemon juice': '3/4', 'bitters': '3-4', 'ginger beer (or sparkling waters), for topping': '2-3', 'apple slices, orange slices, and pomegranate arils, for the punch bowl': 'seasoning'}","['1. To make the spiced honey syrup. In a medium pot, bring 1/3 cup water, the honey, cinnamon, and ginger to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Stir in the pumpkin and vanilla. Strain through a fine mesh strainer into a glass jar. Let cool.', '2. In a large pitcher, combine the vodka, orange juice, lemon juice, pumpkin syrup, and bitters. Chill until ready to serve.', '3. When ready to serve, add the ice, ginger beer, pomegranate arils, and apple slices. Pour punch into glasses.']",323 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/10/Pumpkin-Head-Punch-1.jpg,drink
The Hermione Granger Cocktail,{'minutes': '5'},-,{'minutes': '5'},"['fresh or frozen raspberries', 'fresh chopped rosemary', 'juice from half of a lemon', 'apple cider vinegar', 'raspberry jam', 'vodka', 'sparkling water', 'cherries, for topping', 'zest of 1 lemon', 'granulated sugar', 'finely crushed dried rose petals', 'fresh or frozen raspberries', 'fresh chopped rosemary', 'juice from 2 lemons', 'raspberry jam', 'apple cider vinegar', 'vodka', 'sparkling water, for topping', 'fresh or frozen cherries, for topping', 'zest of 1 lemon', 'granulated sugar', 'finely crushed dried rose petals']","{'fresh or frozen raspberries': '1/2', 'fresh chopped rosemary': '1-2', 'juice from half of a lemon': 'seasoning', 'apple cider vinegar': '1/3', 'raspberry jam': '1/2', 'vodka': '12', 'sparkling water': 'seasoning', 'cherries, for topping': '2', 'zest of 1 lemon': 'seasoning', 'granulated sugar': '2', 'finely crushed dried rose petals': '1', 'juice from 2 lemons': 'seasoning', 'sparkling water, for topping': '3-4', 'fresh or frozen cherries, for topping': 'seasoning'}","['1. To make the lemon sugar. Combine the lemon zest, sugar, and rose petals on a shallow plate. Rim your glasses in the sugar mix, then fill with ice.', '2. In a cocktail shaker or glass jar, muddle the raspberries, rosemary, and lemon juice, squashing everything to release the juices. Add the apple cider vinegar, jam, and vodka. Fill with ice and shake until combined.', '3. Strain into your prepared glass. Top off with sparkling water, then gently stir to combine. Finish with a cherry on top. Enjoy.']",309 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/05/The-Hermione-Granger-Cocktail-5-700x1050.jpg,drink
Blueberry Lemon Thyme Smash,{'minutes': '5'},-,{'minutes': '5'},"['fresh or frozen blueberries, plus more for topping', 'fresh thyme leaves, plus a sprig for serving', 'juice from half of a lemon', 'blueberry or blackberry jam', 'bourbon or tequila', 'elderflower liquor', 'sparkling water', 'zest of 1 lemon', 'granulated sugar', 'chopped thyme leaves', 'fresh or frozen blueberries, plus more for topping', 'fresh thyme leaves, plus a sprig for serving', 'juice from 2 lemons', 'blueberry or blackberry jam', 'bourbon or tequila', 'elderflower liquor', 'sparkling water, for topping', 'zest of 1 lemon', 'granulated sugar', 'chopped thyme leaves']","{'fresh or frozen blueberries, plus more for topping': '1/2', 'fresh thyme leaves, plus a sprig for serving': '1-2', 'juice from half of a lemon': 'seasoning', 'blueberry or blackberry jam': '1/2', 'bourbon or tequila': '6', 'elderflower liquor': '4', 'sparkling water': 'seasoning', 'zest of 1 lemon': 'seasoning', 'granulated sugar': '2', 'chopped thyme leaves': '1', 'juice from 2 lemons': 'seasoning', 'sparkling water, for topping': '3-4'}","['1. To make the lemon sugar. Combine the lemon zest, sugar, and thyme on a shallow plate. Rim your glasses in sugar, then fill with ice.', '2. In a cocktail shaker or glass jar, muddle the blueberries, thyme, and lemon juice, squashing everything to release the juices. Add the jam, bourbon, and elderflower liquor. Fill with ice and shake until combined.', '3. Strain into your prepared glass. Top off with sparkling water, then gently stir to combine. Enjoy 🙂']",272 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/04/Blueberry-Lemon-Thyme-Smash-1-700x1050.jpg,drink
Frothy Whipped Coffee White Russian,{'minutes': '5'},-,{'minutes': '5'},"['hot water', 'instant coffee powder', 'honey or granulated sugar', 'vodka', 'Kahlua', 'whole milk or nut milk', 'vanilla extract']","{'hot water': '1', 'instant coffee powder': '1', 'honey or granulated sugar': '1', 'vodka': '2', 'Kahlua': '1 - 1 1/2', 'whole milk or nut milk': '1-2', 'vanilla extract': '1/4'}","['1. Combine the hot water, instant coffee, and honey in a bowl. Using an electric mixer, whip until fluffy and light, 2-3 minutes. Alternately, you can do this with a hand frother too.', '2. Fill a glass with ice. Add the vodka, Kahlua, and a splash of vanilla. Stir. Pour the milk over and stir to combine. Spoon the whipped coffee overtop. Gently stir and enjoy!']",372 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/04/Frothy-Whipped-Coffee-White-Russian-1-700x1050.jpg,drink
Orange Hibiscus Mai Tai,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['dried hibiscus flowers', 'honey', ""Florida's Natural® Brand Orange Juice"", 'no sugar added pineapple juice', 'juice of 1/2 a lime', 'light rum', 'dark rum', 'kosher salt, for rimming', 'dried hibiscus flowers', 'honey', ""Florida's Natural® Brand Orange Juice"", 'no sugar added pineapple juice', 'juice of 2 limes', 'light rum', 'dark rum', 'sparkling water, for topping', 'kosher salt, for rimming']","{'dried hibiscus flowers': '2', 'honey': '4-6', ""Florida's Natural® Brand Orange Juice"": '1', 'no sugar added pineapple juice': '1', 'juice of 1/2 a lime': 'seasoning', 'light rum': '8', 'dark rum': '4', 'kosher salt, for rimming': 'seasoning', 'juice of 2 limes': 'seasoning', 'sparkling water, for topping': 'seasoning'}","['1. Bring 1/2 cup of water to a boil. Remove from the heat, add the hibiscus flowers or tea bag and 1-2 tablespoons honey, dependent on your taste. Cover and let steep for 10 minutes. Strain into a pitcher and discard the hibiscus flowers/tea bag.\xa0Chill.', '2. Run a lime wedge around the rim of your glass and coat in salt.', '3. To your cocktail glass, add the chilled tea, orange juice, pineapple juice, lime juice, dark rum, and light rum. Add ice, stir to combine.']",330 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/04/Orange-Hibiscus-Mai-Tai-1-700x1050.jpg,drink
The Santa Clause Smash,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey', 'fresh ginger, chopped', 'lemon zest strips', 'fresh mint leaves', 'vanilla extract', 'pomegranate juice', 'bourbon', 'juice of 1/2 a lemon', 'ginger syrup', 'ginger beer or sparkling water, for topping', 'honey', 'fresh ginger, chopped', 'lemon zest strips', 'fresh mint leaves', 'vanilla extract', 'pomegranate juice', 'bourbon', 'lemon juice', 'ginger beers or sparkling waters, for topping']","{'honey': '1/2', 'fresh ginger, chopped': '1', 'lemon zest strips': '8', 'fresh mint leaves': '8', 'vanilla extract': '1/2', 'pomegranate juice': '4', 'bourbon': '1 1/2', 'juice of 1/2 a lemon': 'seasoning', 'ginger syrup': '1-2', 'ginger beer or sparkling water, for topping': 'seasoning', 'lemon juice': '1/2', 'ginger beers or sparkling waters, for topping': '3'}","['1. Bring 1/2 cup water, the honey, ginger, and lemon to a boil over high heat. Once boiling simmer for 3-4 minutes, then remove from the heat. Add the mint, cover and steep 10 minutes. Strain out the ginger and mint. Stir in the vanilla. Store in a glass jar in the fridge for up to 2 weeks.']",1471 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/12/The-Santa-Clause-Smash-2-700x1050.jpg,drink
Sparkling Christmas Party Punch.,{'minutes': '15'},-,{'minutes': '15'},"['bottle dry white wine', 'pomegranate juice', 'vodka', 'St. Germain', 'ginger beersplus more for topping, if desired', 'grapefruits or blood oranges, sliced', 'arils from 1 pomegranate, plus more for serving', 'cinnamon sticks', 'cinnamon sugar']","{'bottle dry white wine': '1', 'pomegranate juice': '1 1/2', 'vodka': '1', 'St. Germain': '1', 'ginger beersplus more for topping, if desired': '2', 'grapefruits or blood oranges, sliced': '2', 'arils from 1 pomegranate, plus more for serving': 'seasoning', 'cinnamon sticks': '2', 'cinnamon sugar': 'seasoning'}","['1. In a large pitcher, combine the wine, pomegranate juice, vodka, St. Germain, grapefruit or oranges, pomegranate arils, and cinnamon sticks. Stir. Transfer to the fridge and chill for up to 1 day.', '2. Rim your glasses with cinnamon sugar, if desired', '3. Just before serving, add the ginger beer. Fill each glass with ice and pour the punch over top. Garnish with pomegranate arils. Be Merry!!']",198 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2019/12/Sparkling-Christmas-Party-Punch-4-700x1050.jpg,drink
Jingle Bell Cranberry Paloma.,{'minutes': '5'},-,{'minutes': '5'},"['cranberry sauce or jam', 'fresh grapefruit juice, plus grapefruit slices for serving', 'juice of 1/2 a lime', 'silver tequila', 'ginger beer', 'fresh mint and sugared cranberries, for serving', 'cranberry sauce or jam', 'juice of 2 limes', 'fresh grapefruit juice (about 2 small)', 'silver tequila', 'ginger beers', 'fresh mint and sugared cranberries, for serving']","{'cranberry sauce or jam': '1/2', 'fresh grapefruit juice, plus grapefruit slices for serving': '1/4', 'juice of 1/2 a lime': 'seasoning', 'silver tequila': '8', 'ginger beer': 'seasoning', 'fresh mint and sugared cranberries, for serving': 'seasoning', 'juice of 2 limes': 'seasoning', 'fresh grapefruit juice (about 2 small)': '1', 'ginger beers': '2'}","['1. Fill your glass halfway with ice. Add the cranberry sauce, grapefruit juice, lime juice, and tequila. Stir to combine. Top off with ginger beer. Garnish with mint and sugared cranberries, if desired.', '*If you prefer to not have whole cranberries in your drink, shake everything together in a cocktail shaker or mix in a glass (except the ginger beer), then strain into a glass filled with ice.']",316 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Jingle-Bell-Cranberry-Paloma-1-700x1050.jpg,drink
Cinnamon Bourbon Old Fashioned with Brûléed Oranges,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['real maple syrup', 'fresh rosemary', 'cinnamon sticks', 'thin orange slice', 'granulated sugar', 'bourbon', ""Florida's Natural® Brand Orange Juice"", 'orange bitters', 'cinnamon syrup', 'sparkling water, for topping', 'cinnamon stick and fresh rosemary, for serving', 'real maple syrup', 'fresh rosemary', 'cinnamon sticks', 'orange slices', 'granulated sugar', 'bourbon', ""Florida's Natural® Brand Orange Juice"", 'orange bitters', 'cinnamon syrup (from above)', 'sparkling water, for topping', 'cinnamon sticks and fresh rosemary, for serving']","{'real maple syrup': '1/3', 'fresh rosemary': '2', 'cinnamon sticks': '2', 'thin orange slice': '1', 'granulated sugar': '6', 'bourbon': '12', ""Florida's Natural® Brand Orange Juice"": '1 1/2', 'orange bitters': '3-4', 'cinnamon syrup': '1-2', 'sparkling water, for topping': 'seasoning', 'cinnamon stick and fresh rosemary, for serving': 'seasoning', 'orange slices': '6', 'cinnamon syrup (from above)': 'seasoning', 'cinnamon sticks and fresh rosemary, for serving': 'seasoning'}","['1. In a medium pot, bring 1/3 cup water, the maple syrup, rosemary, and cinnamon to a boil. Boil 3-5 minutes, then remove from the heat. Let cool. Keep in the fridge for up to 2 weeks.']",888 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Cinnamon-Bourbon-Old-Fashioned-with-Brûléed-Oranges-1-700x1050.jpg,drink
Cranberry Bourbon Sour Punch,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['maple syrup', 'fresh cranberries', '1 large orange', 'bourbon', 'lemon juice', '100% cranberry juice', 'orange bitters', 'blood orange or regular orange, sliced', 'maple syrup', 'fresh cranberries', 'zest 1 large orange', 'bourbon', 'lemon juice', '100% cranberry juice', 'dashes orange bitters', 'blood orange']","{'maple syrup': '1/2', 'fresh cranberries': '2', '1 large orange': 'seasoning', 'bourbon': '2', 'lemon juice': '1', '100% cranberry juice': '1/4', 'orange bitters': '3-4', 'blood orange or regular orange, sliced': '1', 'zest 1 large orange': 'seasoning', 'dashes orange bitters': '1-2', 'blood orange': '1'}","['1. To make the cranberry syrup: In a medium pot, bring 1/2 cup water, the maple syrup, and cranberries to a boil over high heat. Boil 5 minutes or until the cranberries begin to burst, then remove from the heat. Stir in the orange zest. If you syrup thickens too quickly, just add additional water to thin. Let cool. If desired, strain out the cranberries.', '2. In a punch bowl, combine the cranberry syrup, bourbon, lemon juice, cranberry juice, and orange bitters. Stir to combine, chill until ready to serve. Serve over ice. Garnish with an orange slice and candied rosemary (recipe below), if desired.']",285 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Cranberry-Bourbon-Sour-1-700x1050.jpg,drink
Thanksgiving Sangria.,{'minutes': '10'},-,{'minutes': '10'},"['dry white wine, such as Pinot Grigio or Sauvignon Blanc', 'apple cider', 'brandy', 'pumpkin butter', 'lemon juice', 'pure maple syrup, using more or less to your taste', 'honeycrisp apples, sliced', 'blood oranges, sliced', 'pomegranate arils', 'cinnamon sticks', 'ginger beers', 'star anise, for garnish']","{'dry white wine, such as Pinot Grigio or Sauvignon Blanc': '1', 'apple cider': '1', 'brandy': '1/2', 'pumpkin butter': '1/2', 'lemon juice': '1/4', 'pure maple syrup, using more or less to your taste': '2-4', 'honeycrisp apples, sliced': '2', 'blood oranges, sliced': '2', 'pomegranate arils': '1', 'cinnamon sticks': '3', 'ginger beers': '1-2', 'star anise, for garnish': 'seasoning'}","['1. In a large pitcher, combine all the ingredients except the ginger beer. Stir and then place in the fridge until chilled.', '2. Before serving, add the ginger beer. Fill each glass with ice and pour the sangria over the ice. If desired top with more ginger beer. Drink up!']",219 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Thanksgiving-Sangria-1-700x1050.jpg,drink
Sleepy Hollow Cocktail.,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['honey', 'fresh rosemary', 'zest from 1 orange', 'cinnamon sugar', 'pomegranate or cranberry juice', 'tequila or Mezcal', 'orange bitters', 'ground cinnamon', 'sparkling water, for topping', 'honey', 'fresh rosemary', 'zest from 1 orange', 'cinnamon sugar, to rim glasses', 'pomegranate or cranberry juice', 'tequila or Mezcal', 'orange bitters', 'ground cinnamon', 'sparkling, water for topping']","{'honey': '1/4', 'fresh rosemary': '2', 'zest from 1 orange': 'seasoning', 'cinnamon sugar': 'seasoning', 'pomegranate or cranberry juice': '1 1/2', 'tequila or Mezcal': '12', 'orange bitters': '2', 'ground cinnamon': '3/4', 'sparkling water, for topping': 'seasoning', 'cinnamon sugar, to rim glasses': 'seasoning', 'sparkling, water for topping': '2-4'}","['1. To make the honey syrup, in a small pot, bring 1/2 cup water, the honey, and rosemary to a boil over high heat. Boil 2-3 minutes, add the orange zest, then remove from the heat. Let cool. The syrup can be kept in a glass jar for up to 2 weeks.', '2. To make the cocktail. Rim glasses in cinnamon sugar, if desired.', '3. Combine the pomegranate juice, tequila, a couple of dashes of bitters, a pinch of cinnamon, and 1-2 tablespoons of the honey syrup in a cocktail shaker. Add ice and shake to combine. Strain into glass.\xa0Top with sparkling water.4. Garnish with rosemary. If desired light on fire for a smoky effect.']",239 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/10/Sleepy-Hollow-Cocktail-1-700x1050.jpg,drink
The Golden Snitch Cocktail.,{'minutes': '5'},-,{'minutes': '5'},"['cinnamon sugar', 'apple cider', 'whiskey or bourbon', 'elderflower liquor (St. Germain)', 'juice from 1/2 a lemon', 'pure maple syrup', 'ground  cinnamon', 'ground ginger', 'sparkling water, for topping', 'cinnamon sugar', 'apple cider', 'whiskey or bourbon (roughly 1 1/4 cups)', 'elderflower liquor (St. Germain)(just over 1/3 cup)', 'freshly squeezed lemon juice', 'pure maple syrup', 'ground cinnamon', 'ground ginger', 'sparkling water, for topping']","{'cinnamon sugar': 'seasoning', 'apple cider': '1 1/2', 'whiskey or bourbon': '1 1/2', 'elderflower liquor (St. Germain)': '1/2', 'juice from 1/2 a lemon': 'seasoning', 'pure maple syrup': '6-8', 'ground  cinnamon': 'seasoning', 'ground ginger': '3/4', 'sparkling water, for topping': '2-4', 'whiskey or bourbon (roughly 1 1/4 cups)': '9', 'elderflower liquor (St. Germain)(just over 1/3 cup)': '3', 'freshly squeezed lemon juice': '1/2', 'ground cinnamon': '3/4'}","['1. If desired, rim glasses in cinnamon sugar.', '2. Combine all ingredients in a cocktail shaker except the sparkling water. Add ice and shake to combine. Strain into glass.', '2. Add 1 ice cube and top with sparkling water. Serve with a cinnamon stick. Drink.']",134 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/10/The-Golden-Snitch-Cocktail-1-700x1050.jpg,drink
Balsamic Peach Spritz.,{'minutes': '5'},-,{'minutes': '5'},"['peach jam/preserves', 'white balsamic vinegar', 'vodka', 'prosecco, chilled', 'basil extra virgin olive oil, for serving', 'fresh basil leaves and sliced peaches, for serving', 'peach jam/preserves', 'white balsamic vinegar', '(3/4 cup) vodka', 'bottle prosecco, chilled', 'basil extra virgin olive oil, for serving', 'fresh basil leaves and sliced peaches, for serving']","{'peach jam/preserves': '1/3', 'white balsamic vinegar': '1/3', 'vodka': '1', 'prosecco, chilled': '3-4', 'basil extra virgin olive oil, for serving': 'seasoning', 'fresh basil leaves and sliced peaches, for serving': 'seasoning', '(3/4 cup) vodka': '6', 'bottle prosecco, chilled': '1'}","['1. In a cocktail shaker or glass jar, combine the peach jam, balsamic vinegar, and vodka – if using, and shake well to combine. Add ice and shake until chilled.', '2. Strain into a cocktail glass and top off with prosecco. Garnish with a very small drip of olive oil, fresh basil, and peaches. Enjoy!']",346 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/07/Balsamic-Peach-Spritz-1-700x1050.jpg,drink
Strawberry Hibiscus Margarita.,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['dried hibiscus flowers', 'honey, to your taste', 'strawberries, sliced, plus additional for serving', 'juice of 1/2 a lime', 'orange zest', 'silver tequila', 'ginger beer, for topping', 'kosher salt, for rimming', 'dried hibiscus flowers', 'honey, to your taste', 'sliced strawberries, plus additional for serving', 'juice of 2 limes (about 1/2 cup juice)', 'orange zest', '(8 ounces) silver tequila', 'ginger beer, for topping', 'kosher salt, for rimming']","{'dried hibiscus flowers': '2', 'honey, to your taste': '4-6', 'strawberries, sliced, plus additional for serving': '4-6', 'juice of 1/2 a lime': 'seasoning', 'orange zest': '2', 'silver tequila': '2', 'ginger beer, for topping': 'seasoning', 'kosher salt, for rimming': 'seasoning', 'sliced strawberries, plus additional for serving': '2', 'juice of 2 limes (about 1/2 cup juice)': 'seasoning', '(8 ounces) silver tequila': '1'}","['1. Bring 1 cup of water to a boil in a medium-size pot. Remove from the heat, add the hibiscus flowers and 1-2 tablespoons honey, dependent on your taste. Cover and let steep for 10 minutes. Strain into a pitcher and discard the hibiscus flowers.', '2. Run a lime wedge around the rim of your glass and coat in salt.', '3.\xa0In a cocktail shaker or glass jar, add strawberries, lime juice, 1/4 cup steeped tea, and the orange zest. Muddle all of the ingredients together, squashing everything to release the juices from the fruit.\xa0Add the tequila.\xa0 Fill with ice and shake until combined.\xa0Strain into your prepared glass. Top off with ginger beer.\xa0Serve with limes. Drink!']",108 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/04/Strawberry-Hibiscus-Ginger-Margarita-1-700x1050.jpg,drink
Winter Citrus Tequila Smash,{'minutes': '10'},-,{'minutes': '10'},"['orange zest', 'blood orange, peel removed and quartered', 'juice from 1/2 a lime', 'pomegranate juice', 'fresh grated ginger', 'fresh mint leaves', 'honey', 'silver tequila', 'sparkling water, for topping', 'orange zest', 'blood orange, peel removed and quartered', 'juice from 2 a limes', 'pomegranate juice', 'fresh grated ginger', 'fresh mint leaves', 'honey', 'silver tequila', 'sparkling water, for topping']","{'orange zest': '1', 'blood orange, peel removed and quartered': '2', 'juice from 1/2 a lime': 'seasoning', 'pomegranate juice': '1/2', 'fresh grated ginger': '1', 'fresh mint leaves': '8', 'honey': '3-4', 'silver tequila': '8', 'sparkling water, for topping': 'seasoning', 'juice from 2 a limes': 'seasoning'}","['1. In a cocktail shaker or glass jar, combine the orange zest, blood orange, lime juice, pomegranate juice, ginger, mint, and honey (if using). Muddle all of the ingredients together, squashing everything to release the juices from the fruit.', '2. Add the tequila. Fill with ice and shake until combined. Strain into your prepared glass. Top with sparkling water. Serve with fresh mint. Drink!']",96 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/01/Winter-Citrus-Tequila-Smash-7-700x1050.jpg,drink
Christmas Snowstorm Margarita,{'minutes': '10'},-,{'minutes': '10'},"['unsweetened coconut milk', 'honey or granulated sugar, adding more or less to taste', 'silver tequila', 'coconut rum', 'orange liquor', 'juice of 1/2 lime', 'fresh mint, for serving', 'sugared cranberries, for serving', 'unsweetened coconut milk', 'honey or granulated sugar, adding more or less to taste', 'silver tequila', 'coconut rum', 'orange liquor', 'juice of 2 limes', 'fresh mint, for serving', 'sugared cranberries, for serving']","{'unsweetened coconut milk': '1 1/3', 'honey or granulated sugar, adding more or less to taste': '2-4', 'silver tequila': '8', 'coconut rum': '2', 'orange liquor': '2', 'juice of 1/2 lime': 'seasoning', 'fresh mint, for serving': 'seasoning', 'sugared cranberries, for serving': 'seasoning', 'juice of 2 limes': 'seasoning'}","['1. Bring the coconut milk and sugar to a simmer over medium heat in a small saucepan. Simmer 1 minute, then remove from the heat and let cool. To quickly chill, add a of couple ice cubes.', '2. Fill a cocktail glass with ice.', '3. In a cocktail shaker, combine the tequila, coconut rum,\xa0orange liquor, lime juice, and coconut milk. Shake to mix.\xa0Strain into your prepared glass. Top with sugared cranberries and mint.', 'Strain into your prepared glass. Top with sugared cranberries and mint.']",252 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2018/12/Christmas-Snowstorm-Margarita-3-700x1050.jpg,drink
Gingerbread White Russian,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['honey', 'molasses', 'fresh ginger, sliced', 'cinnamon sticks', 'vanilla extract', 'vodka', 'Kahlua', 'gingerbread syrup', 'heavy cream', 'cinnamon sticks and gingerbread cookies, for garnish']","{'honey': '1/4', 'molasses': '3', 'fresh ginger, sliced': '1', 'cinnamon sticks': '2', 'vanilla extract': '1', 'vodka': '2', 'Kahlua': '1 1/2', 'gingerbread syrup': '1-2', 'heavy cream': '1-2', 'cinnamon sticks and gingerbread cookies, for garnish': 'seasoning'}","['1. In a medium pot, combine 1 1/3 cups water, the honey, molasses, ginger and cinnamon. Bring to a boil over high heat. Boil 3-5 minutes, then remove from the heat. Stir in the vanilla. Let cool. Keep in the fridge for up to 2 weeks.']",291 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2018/11/Gingerbread-White-Russian-1-1-700x1050.jpg,drink
