title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images,type_of_meal
Coffee and Fudge Ice Cream Cake,{'minutes': '20'},-,"{'hours': '6', 'minutes': '20'}","['unsweetened cocoa powder', 'heavy cream', 'honey', 'granulated sugar', 'Land O Lakes® Salted Butter', 'vanilla extract', 'salt', 'chocolate ice cream', 'coffee chip ice cream', 'vanilla ice cream', 'graham crackers', 'heavy cream', 'powdered sugar']","{'unsweetened cocoa powder': '1', 'heavy cream': '1', 'honey': '1/2', 'granulated sugar': '2/3', 'Land O Lakes® Salted Butter': '1', 'vanilla extract': '1', 'salt': 'seasoning', 'chocolate ice cream': '1', 'coffee chip ice cream': '1', 'vanilla ice cream': '1', 'graham crackers': '18-20', 'powdered sugar': '1'}","['1. To make the fudge sauce: Combine the cocoa powder, cream, honey, sugar, and butter in a medium saucepan set over medium heat. Cook, stirring constantly for 5 minutes, or until the butter and chocolate are melted and the sauce is smooth. Remove from heat, stir in the vanilla, and a pinch of salt. Let cool for 10 minutes.', '2. Line an 8-inch square baking pan with parchment paper.', '3. Press the chocolate ice cream into the bottom of the pan, top with a layer of graham crackers, then about 1/3 cup of fudge sauce. Freeze 15 to 30 minutes.  Remove from the freezer, add the coffee ice cream, another layer of graham crackers, and then 1/3 cup fudge sauce. Freeze 15 to 30 minutes. Remove from the freezer, add the vanilla ice cream, and then the final layer of graham crackers. Cover and freeze for 6 hours or overnight.', '4. Keep the remaining fudge sauce in the fridge.', '5. When ready to serve, warm the fudge sauce for 30 seconds to 1 minute. Run a knife around the edges of the cake to loosen, then invert the cake onto a platter and remove the paper. Pour the fudge sauce over cake and freeze 5 minutes.', '6. Meanwhile, whip the cream and sugar with an electric mixer until soft peaks form. Dollop the cream over the cake. If desired dust with cocoa powder. Slice and serve immediately.']",675 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2021/08/Coffee-and-Fudge-Ice-Cream-Cake-1-700x1050.jpg,dessert
Iced Brown Sugar Latte with Shaken Espresso,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['brown sugar', 'cinnamon stick', 'vanilla extract', 'chai tea bags', 'espresso', 'cinnamon', 'oat milk']","{'brown sugar': '3/4', 'cinnamon stick': '1', 'vanilla extract': '2', 'chai tea bags': '3', 'espresso': '3', 'cinnamon': '2-3', 'oat milk': '1'}","['1. Bring 1 cup water, the brown sugar, and cinnamon stick to a boil in a small pot. Simmer 2-3 minutes, until the sugar dissolves. Remove from the heat and add the vanilla. If using, add the tea bags, cover, and steep 10 minutes. Keep in the fridge for up to 2 weeks.', '2. In a shaker glass filled with ice, combine the espresso, 2-4 tablespoons syrup, and a couple dashes of cinnamon. Shake vigorously for 1 minute. Strain into a tall glass with ice. Pour over the milk. Stir to combine. Enjoy!']",597 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/08/Iced-Brown-Sugar-Latte-with-Shaken-Espresso-2-700x1050.jpg,dessert
Homemade Chocolate Frosty,{'minutes': '10'},-,-,"['chocolate milk', 'heavy cream, plus more as needed', 'sweetened condensed milk, or to taste', 'vanilla extract']","{'chocolate milk': '5', 'heavy cream, plus more as needed': '1/2-1', 'sweetened condensed milk, or to taste': '1/4', 'vanilla extract': '1'}","['1. Divide the chocolate milk between ice cube trays and freeze overnight.', '2. In a blender, combine about half the ice cubes, the cream, sweetened condensed milk, and vanilla. Blend until smooth and creamy. Add more cream if needed to thin, or additional ice cubes to make thicker. Taste and add sweet milk as desired. Enjoy!', ""3. Keep the remaining ice cubes in the freezer to make more Frosty's another time!""]",301 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/07/Homemade-Chocolate-Frosty-1-1-700x1050.jpg,dessert
Swirled Berry Ice Cream Butter Cake,{'minutes': '20'},{'minutes': '45'},"{'hours': '4', 'minutes': '20'}","['vanilla butter pound cake', 'strawberry ice cream', 'blackberry or raspberry gelato', 'blackberry or raspberry jam', 'heavy cream', 'vanilla extract', 'powdered sugar', 'fresh berries and stone fruit, for topping', 'salted butter, at room temperature', 'granulated sugar', 'sour cream', 'vanilla extract', 'large eggs, at room temperature', 'all purpose flour', 'baking powder', 'kosher salt']","{'vanilla butter pound cake': '1', 'strawberry ice cream': '1 1/2', 'blackberry or raspberry gelato': '1 1/2', 'blackberry or raspberry jam': '3/4', 'heavy cream': '1', 'vanilla extract': '1', 'powdered sugar': '1-2', 'fresh berries and stone fruit, for topping': 'seasoning', 'salted butter, at room temperature': '1', 'granulated sugar': '1/2', 'sour cream': '1/2', 'large eggs, at room temperature': '3', 'all purpose flour': '1 1/2', 'baking powder': '1 1/2', 'kosher salt': '1/2'}","['1. Line a (9×5 inch) loaf pan with parchment paper, leaving a 2 inch overhang on both sides.', ""2. Using a large serrated bread knife, slice the top dome of the cake off to level the top. Then slice the cake horizontally into 3 layers. Don't stress if they're not each the perfect size. Gently fit the bottom piece of cake inside the loaf pan."", ""3. In a bowl, combine the strawberry ice cream and blackberry gelato until swirled/mixed. Don't over mix, you want swirls. Spread half of the ice cream over the bottom piece of cake. Dollop over about 1/4 cup of jam. Add the middle layer of cake, then the remaining ice cream. Dollop over 1/4 cup of jam. Add the top piece of cake, gently press down. Wrap the cake and freeze 4 hours or until frozen."", '4. Before serving, using an electric mixer, whip the cream with the vanilla and sugar (if using) until soft peaks form.', '5. Remove the cake from the freezer. Use the parchment paper to lift the cake out of the pan, then invert it onto a serving plate. Dollop on the cream, then 1/4 cup of jam. Top with fresh fruit. Slice and enjoy immediately.']",741 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/07/Swirled-Berry-Ice-Cream-Butter-Cake-1-700x1050.jpg,dessert
Strawberry Pink Drink,{'minutes': '15'},-,{'minutes': '15'},"['passion fruit tea bags', 'acai powder', 'sugar or honey', 'unsweetened green tea', 'halved strawberries', 'mango, pineapple, or white grape juice', 'freeze-dried strawberries', 'unsweetened coconut milk']","{'passion fruit tea bags': '2', 'acai powder': '1', 'sugar or honey': '1-4', 'unsweetened green tea': '2', 'halved strawberries': '2', 'mango, pineapple, or white grape juice': '1', 'freeze-dried strawberries': '2', 'unsweetened coconut milk': '3/4'}","[""1. Bring 2 cups water to a boil. Remove from the heat. Add the tea bags and acai powder, cover and steep for 5-10 minutes. Strain into a pitcher. Stir in the honey or sugar (if using, I don't add any sugar) and the green tea."", '2. In a blender, puree the strawberries, mango juice, and dried strawberries (if using) until smooth. Strain the strawberry puree into the tea. Stir to combine, then chill. The strawberry acai tea will keep 1 week in the fridge.', '3. To make the pink drink, fill a tall glass with ice. Pour over 1 1/4 cups strawberry tea. Add the coconut milk and 2-3 sliced strawberries. Stir to combine. Drink and enjoy!']",1317 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/07/Strawberry-Pink-Drink-1-700x1050.jpg,dessert
Mangonada Smoothie,{'minutes': '10'},-,{'minutes': '10'},"['mango chunks, fresh or frozen', 'cold coconut water, coconut milk, or water', 'lime juice', 'chamoy sauce, to your taste', 'Tajin, for the rim', 'sliced mango, for serving', 'tamarind stick, for serving']","{'mango chunks, fresh or frozen': '1', 'cold coconut water, coconut milk, or water': '½', 'lime juice': '1', 'chamoy sauce, to your taste': 'seasoning', 'Tajin, for the rim': 'seasoning', 'sliced mango, for serving': 'seasoning', 'tamarind stick, for serving': 'seasoning'}","['1. Rim a tall glass with tajin.', '2. In a blender, blend the mango, water/coconut milk, lime juice, and a handful of ice together until smooth. Add more ice as desired.', '2. Spoon the mango smoothie into the prepared glass, then layer the smoothie with the chamoy sauce, working your way up the glass and finishing with the chamoy sauce. Then top with fresh mango and tajin. Add a tamarind stick if desired. Enjoy!']",982 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2019/07/Frozen-Mango-Mojito-Rita-2-700x1050.jpg,dessert
Nonnie’s 5 Ingredient Peach Dump,{'minutes': '10'},{'hours': '1'},"{'hours': '1', 'minutes': '10'}","['peaches', 'salted butter, cubed', 'brown sugar', 'vanilla extract', 'bourbon', 'brioche bread, torn or pulsed into fine crumbs', 'salted butter, melted', 'cinnamon sugar']","{'peaches': '8-10', 'salted butter, cubed': '1', 'brown sugar': '1', 'vanilla extract': '1', 'bourbon': '2', 'brioche bread, torn or pulsed into fine crumbs': '4', 'salted butter, melted': '4', 'cinnamon sugar': '2-5'}","['1. Preheat the oven to 350° F.', '2. Arrange the peaches in a large baking dish. Sprinkle the brown sugar and butter over the peaches. Add the vanilla and bourbon (if using). Bake 1 to 1 1/2 hours, or until the peaches have softened and the sauce is bubbling up around the peaches.', '3. Meanwhile, make the crumbs. Toss the breadcrumbs, melted butter, and cinnamon sugar together on a baking sheet. Bake 10-15 minutes, until toasted. Watch closely to ensure they are not burning.', '4. Serve the peaches and sauce with ice cream and a generous sprinkle of cinnamon crumbs. Just make sure to remove the pit from the peach once it pops out. ENJOY!']",276 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Nonnies-5-Ingredient-Peach-Dump-2-700x1050.jpg,dessert
Toasted Coconut Chocolate Pumpkin Spice Latte with Chocolate Drizzle,{'minutes': '5'},{'minutes': '3'},{'minutes': '8'},"['+ 1 tablespoon canned coconut milk', 'pure pumpkin puree', 'brown sugar', 'pumpkin pie spice', 'vanilla extract', 'coconut extract', 'of your favorite hot cocoa powder', 'strong hot coffee', 'unsweetened flaked or shredded coconut', 'whipped cream or [coconut whipped cream | https://www.halfbakedharvest.com/corn-fritters-with-coconut-whipped-cream-and-sweet-honey-bourbon-syrup/]', 'of [ this coconut caramel sauce | https://www.halfbakedharvest.com/snickers-coconut-caramel-cupcakes/] or store bought caramel sauce', 'chocolate chips']","{'+ 1 tablespoon canned coconut milk': '3/4', 'pure pumpkin puree': '1', 'brown sugar': '1', 'pumpkin pie spice': '1/4-1/2', 'vanilla extract': '1', 'coconut extract': '1/4', 'of your favorite hot cocoa powder': '3-4', 'strong hot coffee': '1/2 - 1', 'unsweetened flaked or shredded coconut': '2', 'whipped cream or [coconut whipped cream | https://www.halfbakedharvest.com/corn-fritters-with-coconut-whipped-cream-and-sweet-honey-bourbon-syrup/]': 'seasoning', 'of [ this coconut caramel sauce | https://www.halfbakedharvest.com/snickers-coconut-caramel-cupcakes/] or store bought caramel sauce': '2', 'chocolate chips': '1'}",[],255 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2013/09/Toasted-Coconut-Chocolate-Pumpkin-Spice-Latte-with-Chocolate-Drizzle-2.jpg,dessert
Apple Pecan Pie Cronuts with Apple Cider Caramel Drizzle,{'minutes': '20'},{'minutes': '40'},{'hours': '2'},"['of this [croissant dough | http://go.foodgawker.com/1476964/https://www.halfbakedharvest.com/homemade-croissants-step-step-photos/] or 2 canisters Pillsbury refrigerated crescent dinner rolls', 'butter', 'honeycrips or pink lady apples', 'brown sugar', 'cinnamon', 'nutmeg', 'salt', 'chopped pecans', 'vanilla extract', 'apple cider', 'butter', 'dark brown sugar', 'cream', 'cinnamon', 'vanilla extract', 'stick butter', 'cream cheese', 'powdered sugar', 'apple cider caramel sauce', 'milk']","{'of this [croissant dough | http://go.foodgawker.com/1476964/https://www.halfbakedharvest.com/homemade-croissants-step-step-photos/] or 2 canisters Pillsbury refrigerated crescent dinner rolls': '1/2', 'butter': '1/4', 'honeycrips or pink lady apples': '1 1/2', 'brown sugar': '1/3', 'cinnamon': '1/4', 'nutmeg': '1/4', 'salt': '1/4', 'chopped pecans': '1/2', 'vanilla extract': '1', 'apple cider': '2', 'dark brown sugar': '1', 'cream': '3/4', 'stick butter': '1', 'cream cheese': '2', 'powdered sugar': '1 2/3', 'apple cider caramel sauce': '2', 'milk': '1'}",[],451 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2013/09/PicMonkey-Collage11.jpg,dessert
Roasted Apple Pecan and Brie Buckwheat Waffles with Bourbon Caramel Drizzle,{'minutes': '15'},{'minutes': '40'},{'minutes': '55'},"['butter', 'brown sugar', 'cinnamon', 'apples pink lady', 'pecans', 'coconut water', 'brown sugar', 'canned coconut milk', 'bourbon', 'salt', 'buckwheat flour', 'whole wheat pastry flour', 'cinnamon', 'baking powder', 'salt', 'eggs', 'milk', 'no sugar apple sauce', 'coconut caramel sauce', 'butter', 'vanilla', 'brie']","{'butter': '2', 'brown sugar': '1/2', 'cinnamon': '1', 'apples pink lady': '2', 'pecans': '1/2', 'coconut water': '1/4', 'canned coconut milk': '3/4', 'bourbon': '1 1/2', 'salt': '1/4', 'buckwheat flour': '1', 'whole wheat pastry flour': '2/3', 'baking powder': '1/2', 'eggs': '2', 'milk': '1', 'no sugar apple sauce': '1/2', 'coconut caramel sauce': '2', 'vanilla': '1', 'brie': '4'}",[],750 kcal,4,https://www.halfbakedharvest.com/wp-content/uploads/2013/09/Roasted-Apple-Pecan-and-Brie-Buckwheat-Waffles-with-Bourbon-Caramel-Drizzle-2.jpg,dessert
Chewy Chocolate Drenched Peanut Butter Cornflake Crunch Fudge Browines,{'minutes': '10'},{'minutes': '25'},"{'hours': '2', 'minutes': '40'}","['canola oil', 'butter', 'cocoa powder', 'eggs', 'sugar', 'flour', 'vanilla extract', 'salt', 'chocolate chips', 'corn flakes', 'karo syrup or brown rice syrup', 'peanut butter', 'vanilla', 'milk chocolate Hershey bars', 'melted chocolate']","{'canola oil': '2/3', 'butter': '8', 'cocoa powder': '8', 'eggs': '4', 'sugar': '3/4', 'flour': '1 1/2', 'vanilla extract': '1', 'salt': '1/2', 'chocolate chips': '1/3', 'corn flakes': '4', 'karo syrup or brown rice syrup': '1/2', 'peanut butter': '1', 'vanilla': '1', 'milk chocolate Hershey bars': '4- 5', 'melted chocolate': 'seasoning'}",[],445 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2013/08/Chewy-Chocolate-Drenched-Peanut-Butter-Cornflake-Crunch-Fudge-Browines-2.jpg,dessert
Nutella Stuffed Whole Wheat Peanut Butter Banana and Zucchini Muffins,{'minutes': '10'},{'minutes': '20'},{'minutes': '30'},"['ripe bananas', 'shredded zucchini', 'creamy peanut butter', 'canola oil', 'egg', 'vanilla', 'brown sugar', 'whole wheat pastry flour', 'baking soda', 'salt', 'chocolate chips', 'heaping Nutella']","{'ripe bananas': '2', 'shredded zucchini': '1', 'creamy peanut butter': '1/2', 'canola oil': '1/4', 'egg': '1', 'vanilla': '1', 'brown sugar': '1/2', 'whole wheat pastry flour': '1 3/4', 'baking soda': '1', 'salt': '1/2', 'chocolate chips': '1/4', 'heaping Nutella': '12'}",[],127 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2013/08/Nutella-Stuffed-Whole-Wheat-Peanut-Butter-Banana-and-Zucchini-Muffins-2.jpg,dessert
Homemade Strawberry Nutri Grain Bars,{'minutes': '15'},{'minutes': '15'},{'minutes': '30'},"['Whole Wheat Flour', 'Old Fashioned Oats', 'cinnamon', 'kosher salt', 'cold unsalted butter, grated', 'egg yolks', 'plain greek yogurt', 'honey', 'vanilla', 'strawberry jam, homemade or store-bought', 'buttermilk, for brushing', 'fresh or frozen strawberries', 'honey', 'juice of 1 lemon', 'of kosher salt']","{'Whole Wheat Flour': '1', 'Old Fashioned Oats': '3/4', 'cinnamon': '1/4', 'kosher salt': '1/4', 'cold unsalted butter, grated': '6', 'egg yolks': '2', 'plain greek yogurt': '2', 'honey': '1/3', 'vanilla': '2', 'strawberry jam, homemade or store-bought': '1', 'buttermilk, for brushing': 'seasoning', 'fresh or frozen strawberries': '2 1/2', 'juice of 1 lemon': 'seasoning', 'of kosher salt': 'seasoning'}","['1. Preheat the oven to 350 degrees F. In a large bowl, mix the flour, oatmeal, cinnamon, and salt together. Add the butter and toss to coat. Add the egg yolks, yogurt, honey, and vanilla and mix until combined, adding 1 tablespoon of cold water at a time until the dough comes together and forms a ball.', '2. Turn the dough out onto a floured surface. Roll out into a 1/8-inch thickness. Cut the dough into about 4"" x 4 1/2"" squares. Place a heaping tablespoon of jam down the center of each square, leaving about 1/4 inch border. Brush the borders with buttermilk. Fold one side up and over the filling and then pinch the dough together at either end. Do the same for the other side and use your fingers to seal the dough together at the seams. Carefully roll the bar over and place the seam side down on a baking sheet lined with parchment paper. Repeat with remaining dough.', '3. Cover the bars and place the baking sheet in the freezer for 10-15 minutes. Once chilled, brush the tops of the bars lightly with buttermilk and transfer to the oven, bake on the middle rack for 15-20 minutes or until lightly golden brown on top, do not over bake.', '4. Allow to cool 5-10 minutes, then carefully transfer the bars to a glass container with a lid, layering them between pieces of parchment paper. This will trap in heat and moisture, and slightly steam the bars, ensuring they remain soft. Store in an airtight container for up to 3 days or in the fridge for longer. These can also be wrapped in plastic wrap and frozen, thaw for 1 hour.']",290 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2013/08/Homemade-Strawberry-Nutri-Grain-Bars-3.jpg,dessert
S’more Milk Chocolate Mousse filled Chocolate Cups with Marshmallow Frosting,{'minutes': '30'},{'minutes': '10'},{'hours': '3'},"['semi-sweet chocolate', 'graham cracker sheet', 'milk chocolate (can sub your favorite pure chocolate', 'butter', 'water', 'egg yolks', 'sugar', 'water', 'cold heavy cream', 'large egg whites', 'sugar', 'cream of tarter', 'vanilla extract', 'semi-sweet chocolate', 'heavy cream or milk', 'pinch of salt', 'vanilla']","{'semi-sweet chocolate': '6', 'graham cracker sheet': '3-4', 'milk chocolate (can sub your favorite pure chocolate': '6', 'butter': '2', 'water': '2', 'egg yolks': '2', 'sugar': '3/4', 'cold heavy cream': '1 3/4', 'large egg whites': '4', 'cream of tarter': '1/4', 'vanilla extract': '2', 'heavy cream or milk': '1/2', 'pinch of salt': 'seasoning', 'vanilla': '1'}",[],562 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2013/08/Smore-Milk-Chocolate-Mousse-Chocolate-Cups-2.jpg,dessert
